document,proches
lycee_litterature_TL.txt,lycee_litterature-etrangere_TL.txt*0.16817208%lycee_ecjs_2.txt*0.1246559%lycee_arts-creation_2.txt*0.09683888%lycee_sciences-ingenieur_2.txt*0.08151442%lycee_creation-culture-design_2.txt*0.076934814%lycee_sante-social_2.txt*0.075188994%lycee_maths_1ES-L.txt*0.074134246%lycee_arts_TL.txt*0.05317819%college_arts_college.txt*0.04369869%lycee_litterature_2.txt*0.040160175%lycee_histoire-des-arts_lycee.txt*0.03975501%lycee_svt_2.txt*0.034584247%college_technologie_college.txt*0.032285362%college_histoire-geo_4.txt*0.032136228%lycee_ecjs_1.txt*0.031080676%lycee_ses_1ses.txt*0.029113134%lycee_eps_tout.txt*0.028763872%lycee_francais_2-1.txt*0.027579326%college_histoire-geo_intro.txt*0.027566409%lycee_sciences-laboratoire_2.txt*0.027464427%college_svt_college.txt*0.026566729%lycee_svt_Tspe.txt*0.026525121%lycee_maths_2.txt*0.02621666%lycee_informatique_TS.txt*0.025235094%lycee_histoire-geo_TS-opt.txt*0.022858536%lycee_eps_T.txt*0.021775471%college_maths_college.txt*0.021720534%lycee_creation-innovation-technologiques_2.txt*0.021674732%lycee_sciences_1ES-L.txt*0.021640707%lycee_economie-gestion_2.txt*0.021545773%lycee_arts_2.txt*0.020883681%lycee_droit_TL.txt*0.020786658%lycee_eps_lycee.txt*0.020188425%college_arts-musique_intro.txt*0.018859707%lycee_sciences_lycee.txt*0.017536642%lycee_langues_2.txt*0.017222874%lycee_langues_1-T.txt*0.016441535%lycee_physique-chimie_2.txt*0.016192624%lycee_maths_TS.txt*0.015990134%lycee_histoire-geo_TES-L.txt*0.014384947%college_histoire-geo_6.txt*0.013763546%lycee_histoire-geo_1.txt*0.013642063%lycee_physique-chimie_TS.txt*0.013373925%lycee_histoire-geo_2.txt*0.013257268%lycee_svt_lycee.txt*0.012857293%lycee_maths_1S.txt*0.012637142%lycee_ecjs_T.txt*0.011863332%lycee_ses_2.txt*0.011759657%college_exploration_tout.txt*0.011712241%college_eps_college.txt*0.011662384%lycee_methodes-pratiques-scientifiques_2.txt*0.011350167%college_histoire-geo_3.txt*0.01133666%college_histoire-geo_5.txt*0.011210697%lycee_ses_TES.txt*0.010067064%lycee_physique-chimie_lycee.txt*0.009674982%lycee_biotechnologies_2.txt*0.009536588%lycee_sciences-ingenieur_T.txt*0.00666931%
lycee_histoire-geo_2.txt,college_histoire-geo_6.txt*0.096758805%lycee_sante-social_2.txt*0.08076393%lycee_ses_TES.txt*0.055458315%lycee_creation-culture-design_2.txt*0.05221345%lycee_biotechnologies_2.txt*0.05140923%lycee_physique-chimie_TS.txt*0.051211733%college_histoire-geo_4.txt*0.041297413%lycee_svt_2.txt*0.037099876%lycee_arts_TL.txt*0.02681013%college_histoire-geo_intro.txt*0.026681472%lycee_svt_Tspe.txt*0.026392113%lycee_sciences-laboratoire_2.txt*0.025717733%college_arts_college.txt*0.024406644%lycee_histoire-geo_1.txt*0.024132757%college_technologie_college.txt*0.023260316%lycee_histoire-geo_TES-L.txt*0.022782851%lycee_ecjs_1.txt*0.022689287%lycee_histoire-geo_TS-opt.txt*0.022357453%lycee_sciences_lycee.txt*0.021112937%college_histoire-geo_5.txt*0.01988373%college_histoire-geo_3.txt*0.01897918%lycee_litterature_2.txt*0.018883547%college_svt_college.txt*0.018419202%lycee_sciences_1ES-L.txt*0.018119428%lycee_arts_2.txt*0.01786203%lycee_physique-chimie_2.txt*0.01753391%lycee_economie-gestion_2.txt*0.016483525%lycee_francais_2-1.txt*0.016345577%lycee_informatique_TS.txt*0.015282136%lycee_langues_2.txt*0.014875162%college_arts-musique_intro.txt*0.014683417%lycee_eps_tout.txt*0.0142676%lycee_methodes-pratiques-scientifiques_2.txt*0.014258183%lycee_svt_lycee.txt*0.0137336105%lycee_creation-innovation-technologiques_2.txt*0.013573301%lycee_litterature_TL.txt*0.013257268%lycee_ses_1ses.txt*0.012875738%lycee_langues_1-T.txt*0.0128601715%lycee_eps_lycee.txt*0.01243031%college_maths_college.txt*0.012253575%lycee_droit_TL.txt*0.011689603%lycee_maths_TS.txt*0.011460601%lycee_eps_T.txt*0.010937524%lycee_maths_1S.txt*0.010763902%lycee_maths_1ES-L.txt*0.0107574025%lycee_arts-creation_2.txt*0.010691824%lycee_ecjs_T.txt*0.010398201%lycee_ses_2.txt*0.01033654%lycee_maths_2.txt*0.010147338%lycee_ecjs_2.txt*0.010052745%lycee_sciences-ingenieur_2.txt*0.009772314%lycee_histoire-des-arts_lycee.txt*0.009579855%lycee_physique-chimie_lycee.txt*0.009185214%college_eps_college.txt*0.008637074%lycee_litterature-etrangere_TL.txt*0.008280601%college_exploration_tout.txt*0.007175152%lycee_sciences-ingenieur_T.txt*0.0067809867%
lycee_eps_tout.txt,lycee_sante-social_2.txt*0.3892347%lycee_creation-culture-design_2.txt*0.296284%lycee_eps_T.txt*0.18529646%lycee_ecjs_1.txt*0.12629478%lycee_svt_2.txt*0.11761531%college_histoire-geo_4.txt*0.1143019%lycee_svt_Tspe.txt*0.10369971%lycee_sciences-laboratoire_2.txt*0.10341194%college_technologie_college.txt*0.08441783%lycee_arts_TL.txt*0.07896316%college_arts_college.txt*0.07863964%lycee_litterature-etrangere_TL.txt*0.07495615%lycee_physique-chimie_2.txt*0.071250714%lycee_ecjs_2.txt*0.06266315%lycee_histoire-geo_TS-opt.txt*0.06211066%lycee_sciences_1ES-L.txt*0.05521155%lycee_informatique_TS.txt*0.049602408%lycee_langues_1-T.txt*0.04935122%college_exploration_tout.txt*0.046954174%college_arts-musique_intro.txt*0.04625756%lycee_droit_TL.txt*0.040283754%lycee_histoire-geo_1.txt*0.03989555%college_histoire-geo_intro.txt*0.039621625%lycee_histoire-geo_TES-L.txt*0.038965307%lycee_eps_lycee.txt*0.03796561%lycee_ecjs_T.txt*0.037944954%lycee_arts_2.txt*0.036690027%lycee_creation-innovation-technologiques_2.txt*0.03615771%lycee_arts-creation_2.txt*0.03311214%lycee_histoire-des-arts_lycee.txt*0.03158376%lycee_litterature_TL.txt*0.028763872%lycee_ses_TES.txt*0.028318608%lycee_francais_2-1.txt*0.026619047%lycee_ses_1ses.txt*0.025772236%lycee_maths_TS.txt*0.025755865%lycee_litterature_2.txt*0.025372377%lycee_biotechnologies_2.txt*0.024408245%college_eps_college.txt*0.02305474%lycee_sciences-ingenieur_2.txt*0.022317633%lycee_ses_2.txt*0.021757936%lycee_langues_2.txt*0.021272073%lycee_physique-chimie_TS.txt*0.021012506%lycee_methodes-pratiques-scientifiques_2.txt*0.017849002%college_histoire-geo_6.txt*0.017125065%lycee_economie-gestion_2.txt*0.017057018%college_svt_college.txt*0.015764412%lycee_sciences_lycee.txt*0.015700888%college_maths_college.txt*0.014818105%lycee_histoire-geo_2.txt*0.0142676%lycee_maths_2.txt*0.011550287%college_histoire-geo_3.txt*0.010514449%college_histoire-geo_5.txt*0.009960379%lycee_sciences-ingenieur_T.txt*0.0086262105%lycee_maths_1S.txt*0.0084166005%lycee_maths_1ES-L.txt*0.008411598%lycee_svt_lycee.txt*0.0064359005%lycee_physique-chimie_lycee.txt*0.004001999%
college_technologie_college.txt,lycee_creation-culture-design_2.txt*0.15243678%lycee_sante-social_2.txt*0.14585368%lycee_ecjs_1.txt*0.09871686%lycee_sciences-laboratoire_2.txt*0.09080585%lycee_svt_2.txt*0.09044978%college_arts_college.txt*0.088662766%lycee_eps_tout.txt*0.08441783%lycee_svt_Tspe.txt*0.07323422%lycee_physique-chimie_2.txt*0.06434702%lycee_arts_TL.txt*0.059792344%college_histoire-geo_4.txt*0.05889401%college_svt_college.txt*0.054024085%lycee_sciences_lycee.txt*0.052129336%college_maths_college.txt*0.04872753%lycee_eps_T.txt*0.04779059%lycee_informatique_TS.txt*0.044770945%college_histoire-geo_intro.txt*0.039248005%lycee_creation-innovation-technologiques_2.txt*0.03769237%lycee_sciences-ingenieur_2.txt*0.037369445%lycee_eps_lycee.txt*0.03601318%lycee_litterature_2.txt*0.036008265%lycee_sciences_1ES-L.txt*0.03464835%lycee_physique-chimie_lycee.txt*0.03459577%lycee_maths_2.txt*0.03408732%lycee_francais_2-1.txt*0.032424845%lycee_litterature_TL.txt*0.032285362%lycee_physique-chimie_TS.txt*0.0319184%lycee_maths_TS.txt*0.031519488%lycee_ses_1ses.txt*0.031163078%lycee_arts_2.txt*0.030770801%lycee_economie-gestion_2.txt*0.030349001%college_eps_college.txt*0.030333597%lycee_svt_lycee.txt*0.030208752%lycee_droit_TL.txt*0.030178266%lycee_arts-creation_2.txt*0.029930275%lycee_maths_1ES-L.txt*0.02921209%lycee_langues_2.txt*0.027823213%lycee_sciences-ingenieur_T.txt*0.027749773%lycee_methodes-pratiques-scientifiques_2.txt*0.027579965%lycee_langues_1-T.txt*0.02749684%lycee_ecjs_2.txt*0.027194405%lycee_litterature-etrangere_TL.txt*0.02601991%lycee_maths_1S.txt*0.025073212%lycee_biotechnologies_2.txt*0.023842856%lycee_histoire-geo_2.txt*0.023260316%lycee_histoire-geo_1.txt*0.022085892%college_histoire-geo_6.txt*0.021592254%lycee_ecjs_T.txt*0.021164801%lycee_histoire-geo_TS-opt.txt*0.020921472%lycee_histoire-geo_TES-L.txt*0.020544503%college_arts-musique_intro.txt*0.02019383%college_histoire-geo_5.txt*0.01979154%college_histoire-geo_3.txt*0.01794321%lycee_ses_2.txt*0.017512359%lycee_ses_TES.txt*0.017162792%college_exploration_tout.txt*0.015400672%lycee_histoire-des-arts_lycee.txt*0.015150854%
college_histoire-geo_6.txt,lycee_histoire-geo_2.txt*0.096758805%lycee_sante-social_2.txt*0.07254257%lycee_ses_TES.txt*0.0722906%lycee_biotechnologies_2.txt*0.06302887%lycee_physique-chimie_TS.txt*0.062142003%college_histoire-geo_4.txt*0.061451107%lycee_creation-culture-design_2.txt*0.05728809%lycee_svt_2.txt*0.03191633%college_histoire-geo_intro.txt*0.026176915%college_arts_college.txt*0.025582554%college_histoire-geo_3.txt*0.025543584%lycee_arts_TL.txt*0.025178218%lycee_ecjs_1.txt*0.024830874%lycee_svt_Tspe.txt*0.024757467%college_histoire-geo_5.txt*0.022094348%college_technologie_college.txt*0.021592254%college_svt_college.txt*0.01760079%lycee_litterature_2.txt*0.017536426%lycee_eps_tout.txt*0.017125065%lycee_sciences_lycee.txt*0.016984876%lycee_histoire-geo_TS-opt.txt*0.01686516%lycee_francais_2-1.txt*0.016298413%college_arts-musique_intro.txt*0.016153827%lycee_histoire-geo_1.txt*0.015023136%lycee_histoire-geo_TES-L.txt*0.015003456%lycee_arts_2.txt*0.014460331%lycee_informatique_TS.txt*0.014261371%lycee_sciences-laboratoire_2.txt*0.014153387%lycee_physique-chimie_2.txt*0.013923199%lycee_litterature_TL.txt*0.013763546%lycee_droit_TL.txt*0.013737842%college_maths_college.txt*0.012780195%lycee_histoire-des-arts_lycee.txt*0.012628299%lycee_sciences_1ES-L.txt*0.011821891%lycee_economie-gestion_2.txt*0.011597699%lycee_ses_1ses.txt*0.011505519%lycee_ecjs_2.txt*0.011166829%lycee_maths_TS.txt*0.010972523%lycee_langues_2.txt*0.010950542%lycee_svt_lycee.txt*0.010940419%lycee_maths_2.txt*0.010780728%lycee_eps_T.txt*0.010706331%lycee_langues_1-T.txt*0.010598844%lycee_methodes-pratiques-scientifiques_2.txt*0.010542019%lycee_creation-innovation-technologiques_2.txt*0.010343277%lycee_eps_lycee.txt*0.010301884%lycee_ecjs_T.txt*0.010135207%lycee_arts-creation_2.txt*0.009589771%lycee_maths_1S.txt*0.009249523%lycee_maths_1ES-L.txt*0.009082809%college_eps_college.txt*0.00860671%lycee_sciences-ingenieur_2.txt*0.008355611%lycee_litterature-etrangere_TL.txt*0.008299529%lycee_ses_2.txt*0.007504132%college_exploration_tout.txt*0.0065293033%lycee_physique-chimie_lycee.txt*0.0063191787%lycee_sciences-ingenieur_T.txt*0.0052147936%
lycee_maths_2.txt,lycee_maths_TS.txt*0.080883846%lycee_sante-social_2.txt*0.065230414%lycee_creation-innovation-technologiques_2.txt*0.058641613%lycee_ses_1ses.txt*0.054161396%lycee_creation-culture-design_2.txt*0.051431358%lycee_litterature_2.txt*0.045692183%lycee_maths_1ES-L.txt*0.044870596%lycee_histoire-geo_TS-opt.txt*0.042579345%college_maths_college.txt*0.04118317%lycee_economie-gestion_2.txt*0.0406298%lycee_sciences-ingenieur_2.txt*0.039726667%college_arts_college.txt*0.03948987%lycee_droit_TL.txt*0.03756917%college_technologie_college.txt*0.03408732%lycee_maths_1S.txt*0.03358143%lycee_ecjs_2.txt*0.03172112%lycee_sciences_1ES-L.txt*0.031513125%lycee_litterature-etrangere_TL.txt*0.030637309%lycee_informatique_TS.txt*0.030505538%lycee_svt_2.txt*0.029900435%lycee_arts_TL.txt*0.029248009%college_svt_college.txt*0.027432268%lycee_litterature_TL.txt*0.02621666%lycee_sciences-laboratoire_2.txt*0.024497686%college_histoire-geo_intro.txt*0.022161428%lycee_ecjs_1.txt*0.022024192%lycee_svt_Tspe.txt*0.021059105%lycee_francais_2-1.txt*0.02085521%lycee_physique-chimie_2.txt*0.018499086%lycee_arts-creation_2.txt*0.018271822%college_histoire-geo_4.txt*0.018228866%lycee_eps_lycee.txt*0.0174951%lycee_sciences_lycee.txt*0.017222175%lycee_arts_2.txt*0.014994289%lycee_eps_T.txt*0.01472022%college_eps_college.txt*0.013381051%lycee_langues_2.txt*0.013251813%lycee_svt_lycee.txt*0.01323196%lycee_physique-chimie_TS.txt*0.013058953%lycee_physique-chimie_lycee.txt*0.012699718%lycee_langues_1-T.txt*0.01206675%lycee_histoire-geo_1.txt*0.011604924%lycee_eps_tout.txt*0.011550287%lycee_ses_2.txt*0.011336103%college_histoire-geo_6.txt*0.010780728%lycee_methodes-pratiques-scientifiques_2.txt*0.010602454%lycee_histoire-geo_2.txt*0.010147338%lycee_ecjs_T.txt*0.009673283%lycee_histoire-geo_TES-L.txt*0.009634628%college_arts-musique_intro.txt*0.009614049%lycee_ses_TES.txt*0.009149351%lycee_sciences-ingenieur_T.txt*0.008448292%college_exploration_tout.txt*0.008392467%college_histoire-geo_3.txt*0.007881144%lycee_histoire-des-arts_lycee.txt*0.007581573%college_histoire-geo_5.txt*0.007521409%lycee_biotechnologies_2.txt*0.0074358177%
college_svt_college.txt,lycee_sante-social_2.txt*0.11297423%lycee_creation-culture-design_2.txt*0.065996654%lycee_svt_2.txt*0.06097922%college_technologie_college.txt*0.054024085%lycee_maths_1ES-L.txt*0.04693237%lycee_svt_Tspe.txt*0.04037964%lycee_sciences_lycee.txt*0.03946542%college_maths_college.txt*0.038307168%college_arts_college.txt*0.036300987%lycee_sciences-laboratoire_2.txt*0.033918966%lycee_arts_TL.txt*0.033070832%college_histoire-geo_4.txt*0.029332785%lycee_physique-chimie_2.txt*0.028791409%lycee_ecjs_1.txt*0.028065607%lycee_maths_2.txt*0.027432268%lycee_svt_lycee.txt*0.027247196%lycee_ecjs_2.txt*0.026921362%college_histoire-geo_intro.txt*0.02686288%lycee_litterature_TL.txt*0.026566729%lycee_sciences-ingenieur_2.txt*0.024572823%lycee_sciences_1ES-L.txt*0.024513364%lycee_informatique_TS.txt*0.023911804%lycee_francais_2-1.txt*0.023480896%lycee_litterature-etrangere_TL.txt*0.022897761%lycee_litterature_2.txt*0.02264992%lycee_arts-creation_2.txt*0.02262181%lycee_ses_1ses.txt*0.022393644%lycee_physique-chimie_TS.txt*0.022129165%lycee_eps_lycee.txt*0.021175755%lycee_creation-innovation-technologiques_2.txt*0.021101153%college_eps_college.txt*0.020516405%lycee_economie-gestion_2.txt*0.020453986%lycee_histoire-des-arts_lycee.txt*0.020216027%lycee_langues_2.txt*0.018976796%lycee_arts_2.txt*0.018689148%lycee_histoire-geo_2.txt*0.018419202%lycee_methodes-pratiques-scientifiques_2.txt*0.018156905%lycee_physique-chimie_lycee.txt*0.018150771%lycee_langues_1-T.txt*0.017947964%college_histoire-geo_6.txt*0.01760079%lycee_histoire-geo_TS-opt.txt*0.017567836%lycee_eps_T.txt*0.017078137%college_arts-musique_intro.txt*0.016864866%lycee_droit_TL.txt*0.016817305%college_histoire-geo_5.txt*0.01673186%lycee_biotechnologies_2.txt*0.01656316%lycee_histoire-geo_1.txt*0.01621923%lycee_eps_tout.txt*0.015764412%lycee_maths_TS.txt*0.01573713%lycee_maths_1S.txt*0.015572958%lycee_histoire-geo_TES-L.txt*0.014864998%lycee_ecjs_T.txt*0.014637984%college_histoire-geo_3.txt*0.014607234%lycee_sciences-ingenieur_T.txt*0.014344428%lycee_ses_2.txt*0.013661649%lycee_ses_TES.txt*0.010129495%college_exploration_tout.txt*0.009446431%
college_exploration_tout.txt,lycee_sante-social_2.txt*0.058742154%lycee_eps_tout.txt*0.046954174%lycee_creation-culture-design_2.txt*0.03210881%lycee_sciences-laboratoire_2.txt*0.026877446%lycee_arts_TL.txt*0.024070349%lycee_eps_T.txt*0.02382642%college_arts_college.txt*0.022389377%lycee_histoire-geo_1.txt*0.018341925%lycee_svt_2.txt*0.017776344%lycee_ecjs_1.txt*0.017576767%lycee_langues_1-T.txt*0.01630141%lycee_litterature_2.txt*0.01628325%college_histoire-geo_intro.txt*0.016280632%lycee_ses_2.txt*0.016017538%lycee_eps_lycee.txt*0.015488539%college_technologie_college.txt*0.015400672%lycee_sciences_1ES-L.txt*0.015290177%lycee_svt_Tspe.txt*0.014669241%lycee_francais_2-1.txt*0.013676784%lycee_creation-innovation-technologiques_2.txt*0.0135951%college_histoire-geo_4.txt*0.013427351%lycee_arts_2.txt*0.012375135%lycee_litterature-etrangere_TL.txt*0.012370147%lycee_langues_2.txt*0.012253431%lycee_arts-creation_2.txt*0.01224336%lycee_litterature_TL.txt*0.011712241%lycee_informatique_TS.txt*0.011596769%lycee_histoire-geo_TS-opt.txt*0.010996101%lycee_physique-chimie_2.txt*0.0106644565%lycee_sciences-ingenieur_2.txt*0.010440023%lycee_ecjs_2.txt*0.009882983%college_svt_college.txt*0.009446431%lycee_histoire-des-arts_lycee.txt*0.009262949%lycee_economie-gestion_2.txt*0.0084839165%college_arts-musique_intro.txt*0.008430895%lycee_histoire-geo_TES-L.txt*0.008427594%lycee_maths_2.txt*0.008392467%lycee_droit_TL.txt*0.008222812%lycee_sciences_lycee.txt*0.008122794%lycee_biotechnologies_2.txt*0.008077478%lycee_ses_1ses.txt*0.008071965%college_maths_college.txt*0.00793769%lycee_ecjs_T.txt*0.007881865%lycee_methodes-pratiques-scientifiques_2.txt*0.00777112%college_eps_college.txt*0.0076085734%lycee_histoire-geo_2.txt*0.007175152%lycee_sciences-ingenieur_T.txt*0.0067675197%college_histoire-geo_6.txt*0.0065293033%college_histoire-geo_5.txt*0.0061887866%lycee_physique-chimie_TS.txt*0.006018891%college_histoire-geo_3.txt*0.005672466%lycee_maths_1ES-L.txt*0.0055377716%lycee_maths_TS.txt*0.004938203%lycee_maths_1S.txt*0.004701403%lycee_svt_lycee.txt*0.004032984%lycee_ses_TES.txt*0.0037994126%lycee_physique-chimie_lycee.txt*0.0031852555%
college_arts-musique_intro.txt,college_histoire-geo_intro.txt*0.11821946%lycee_informatique_TS.txt*0.103770204%lycee_physique-chimie_lycee.txt*0.095995456%lycee_sciences_lycee.txt*0.06260356%lycee_creation-culture-design_2.txt*0.051709037%lycee_eps_lycee.txt*0.051612444%college_arts_college.txt*0.047846474%lycee_eps_tout.txt*0.04625756%lycee_sante-social_2.txt*0.0460418%lycee_arts_TL.txt*0.045495816%lycee_histoire-des-arts_lycee.txt*0.031996608%lycee_arts-creation_2.txt*0.027239334%lycee_arts_2.txt*0.026429115%lycee_sciences_1ES-L.txt*0.023335256%college_technologie_college.txt*0.02019383%lycee_litterature_2.txt*0.019567735%lycee_litterature_TL.txt*0.018859707%lycee_svt_2.txt*0.018135723%lycee_francais_2-1.txt*0.018006213%lycee_sciences-laboratoire_2.txt*0.017249566%college_svt_college.txt*0.016864866%college_histoire-geo_4.txt*0.016612284%college_histoire-geo_6.txt*0.016153827%lycee_histoire-geo_TS-opt.txt*0.016123433%lycee_svt_Tspe.txt*0.015958937%lycee_maths_TS.txt*0.015231843%lycee_histoire-geo_2.txt*0.014683417%lycee_ecjs_2.txt*0.014534437%lycee_ecjs_1.txt*0.014493449%lycee_langues_1-T.txt*0.014478184%college_maths_college.txt*0.013610916%lycee_histoire-geo_1.txt*0.01293109%college_eps_college.txt*0.01267329%lycee_eps_T.txt*0.012262976%lycee_litterature-etrangere_TL.txt*0.0120056765%lycee_histoire-geo_TES-L.txt*0.011998973%college_histoire-geo_5.txt*0.011855954%lycee_langues_2.txt*0.011688359%lycee_droit_TL.txt*0.011585011%lycee_sciences-ingenieur_2.txt*0.011545435%lycee_creation-innovation-technologiques_2.txt*0.011471434%college_histoire-geo_3.txt*0.011304447%lycee_methodes-pratiques-scientifiques_2.txt*0.01112532%lycee_economie-gestion_2.txt*0.01077736%lycee_svt_lycee.txt*0.010627609%lycee_ecjs_T.txt*0.0105385175%lycee_physique-chimie_2.txt*0.009959637%lycee_maths_2.txt*0.009614049%lycee_ses_1ses.txt*0.00942793%lycee_maths_1ES-L.txt*0.008904097%lycee_ses_2.txt*0.008754152%lycee_physique-chimie_TS.txt*0.008679081%college_exploration_tout.txt*0.008430895%lycee_maths_1S.txt*0.006530454%lycee_biotechnologies_2.txt*0.0060959063%lycee_ses_TES.txt*0.004035944%lycee_sciences-ingenieur_T.txt*0.003895771%
lycee_svt_lycee.txt,lycee_methodes-pratiques-scientifiques_2.txt*0.117243506%lycee_langues_2.txt*0.10088201%lycee_sante-social_2.txt*0.08387289%lycee_svt_2.txt*0.06340775%lycee_creation-culture-design_2.txt*0.051736496%college_maths_college.txt*0.04962956%lycee_sciences_lycee.txt*0.043850075%lycee_svt_Tspe.txt*0.042275336%lycee_langues_1-T.txt*0.038188994%college_eps_college.txt*0.035927057%lycee_francais_2-1.txt*0.031131733%college_technologie_college.txt*0.030208752%college_svt_college.txt*0.027247196%lycee_sciences-laboratoire_2.txt*0.02508859%lycee_physique-chimie_2.txt*0.02427325%lycee_physique-chimie_lycee.txt*0.024217112%lycee_maths_1S.txt*0.023784326%lycee_arts_TL.txt*0.022716666%college_histoire-geo_4.txt*0.022401085%college_arts_college.txt*0.022270292%lycee_informatique_TS.txt*0.020637773%college_histoire-geo_intro.txt*0.018509021%lycee_physique-chimie_TS.txt*0.01825887%lycee_economie-gestion_2.txt*0.017897848%lycee_ecjs_1.txt*0.017518498%lycee_litterature_2.txt*0.017106071%lycee_ses_1ses.txt*0.01599638%lycee_maths_1ES-L.txt*0.015307491%lycee_sciences_1ES-L.txt*0.015096569%lycee_arts_2.txt*0.014190403%lycee_maths_TS.txt*0.013860801%lycee_histoire-geo_2.txt*0.0137336105%lycee_eps_lycee.txt*0.013354029%lycee_maths_2.txt*0.01323196%lycee_droit_TL.txt*0.013139631%lycee_litterature_TL.txt*0.012857293%lycee_histoire-geo_TS-opt.txt*0.012734037%lycee_creation-innovation-technologiques_2.txt*0.012304512%lycee_sciences-ingenieur_2.txt*0.011567066%lycee_histoire-geo_1.txt*0.011402315%college_histoire-geo_6.txt*0.010940419%lycee_sciences-ingenieur_T.txt*0.0107800085%lycee_biotechnologies_2.txt*0.010706445%college_arts-musique_intro.txt*0.010627609%lycee_histoire-geo_TES-L.txt*0.010528375%lycee_ses_2.txt*0.010188703%lycee_arts-creation_2.txt*0.009771644%college_histoire-geo_3.txt*0.009722297%lycee_ses_TES.txt*0.009700267%college_histoire-geo_5.txt*0.00952033%lycee_litterature-etrangere_TL.txt*0.009324388%lycee_ecjs_T.txt*0.008738849%lycee_eps_T.txt*0.008456046%lycee_ecjs_2.txt*0.0077709486%lycee_histoire-des-arts_lycee.txt*0.0074177603%lycee_eps_tout.txt*0.0064359005%college_exploration_tout.txt*0.004032984%
lycee_physique-chimie_lycee.txt,lycee_informatique_TS.txt*0.15828718%lycee_sciences_lycee.txt*0.15176906%college_histoire-geo_intro.txt*0.1136673%college_arts-musique_intro.txt*0.095995456%lycee_sante-social_2.txt*0.06788038%lycee_eps_lycee.txt*0.058061026%lycee_creation-culture-design_2.txt*0.040383138%lycee_physique-chimie_2.txt*0.03737598%lycee_physique-chimie_TS.txt*0.037264973%lycee_svt_2.txt*0.035234753%college_technologie_college.txt*0.03459577%lycee_sciences-laboratoire_2.txt*0.029859353%lycee_svt_lycee.txt*0.024217112%lycee_arts_TL.txt*0.021775734%lycee_svt_Tspe.txt*0.01913877%lycee_sciences-ingenieur_T.txt*0.019035308%college_svt_college.txt*0.018150771%lycee_creation-innovation-technologiques_2.txt*0.017606644%lycee_maths_1ES-L.txt*0.017487207%college_arts_college.txt*0.016847294%lycee_maths_TS.txt*0.016581079%lycee_maths_1S.txt*0.015679877%college_maths_college.txt*0.015349248%lycee_methodes-pratiques-scientifiques_2.txt*0.014810014%lycee_sciences-ingenieur_2.txt*0.014421919%lycee_economie-gestion_2.txt*0.013933214%lycee_arts_2.txt*0.013187233%lycee_litterature_2.txt*0.012806521%lycee_maths_2.txt*0.012699718%lycee_droit_TL.txt*0.012665281%lycee_ecjs_1.txt*0.011602819%lycee_arts-creation_2.txt*0.0111294845%college_histoire-geo_4.txt*0.01112228%lycee_ses_1ses.txt*0.010723074%lycee_langues_2.txt*0.010470239%lycee_sciences_1ES-L.txt*0.010177009%lycee_litterature_TL.txt*0.009674982%lycee_biotechnologies_2.txt*0.009453761%lycee_histoire-geo_2.txt*0.009185214%college_eps_college.txt*0.008932264%lycee_litterature-etrangere_TL.txt*0.008462966%lycee_histoire-des-arts_lycee.txt*0.008429342%college_histoire-geo_5.txt*0.007868898%lycee_ses_2.txt*0.0075542%lycee_ecjs_2.txt*0.0073855626%lycee_francais_2-1.txt*0.006761565%lycee_histoire-geo_1.txt*0.0067022503%lycee_langues_1-T.txt*0.006585893%college_histoire-geo_3.txt*0.0064808605%college_histoire-geo_6.txt*0.0063191787%lycee_eps_T.txt*0.0061277775%lycee_ecjs_T.txt*0.0058601336%lycee_histoire-geo_TES-L.txt*0.0054991883%lycee_ses_TES.txt*0.0052386294%lycee_eps_tout.txt*0.004001999%college_exploration_tout.txt*0.0031852555%lycee_histoire-geo_TS-opt.txt*0.0031569062%
